Date	Nasdaq		AA	AAPL	AET	ALTR	AMAT	AMD	AMGN	AOC	APA	APD	ASH	AT	AVY	AXP	AYE	BA	BAC	BAX	BBY	BC	BF-B	BLL	BMY	BNI	C	CAH	CAT	CCE	CCL	CEG	CFC	CLX	CMI	COP	COST	CSX	CVX	DD	DELL	DIS	DOV	DUK	ED	EDS	EIX	EK	EOG	EXC	F	FPL	FRX	GE	GM	GPS	GT	HD	HLT	HON	HPC	HPQ	HRB	HSY	HUM	IBM	INTC	IPG	JNJ	JPM	JWN	K	KBH	KMI	KO	KR	LEG	LEN	LLY	LM	LMT	LOW	LUV	MAS
10/21/1993	0.001709501		-0.004542021	0.08664039	-0.003048783	0	0.02801304	0.05161104	0.01096903	0	0.0151748	-0.00906155	0.003689069	-0.02264248	0.00411947	0	-0.004857326	-0.006426757	0.008010724	0.02113685	-0.009852296	0	-0.02315151	-0.00361664	-0.004449396	0.03439783	-0.01129956	-0.01637013	0.03299792	-0.02721256	0.008465659	-0.00472495	0.02660911	0.01232048	0.05636228	0.008193036	0.01937847	-0.003430535	-0.001310616	-0.02179573	0.06669137	-0.008824766	0.01566612	-0.01126772	-0.0104072	0.02107047	-0.03422249	-0.01529231	0.03457134	-0.003276901	0.01045566	0	-0.005994024	-0.00990107	-0.008200502	0.0246373	0.00288434	0.006293287	0.01159433	-0.01537929	-0.008858136	0.02325686	-0.01277519	-0.004823936	0.009242867	0.03152269	0.02969179	0.004371592	0.01187662	0.01567781	0.0377952	-0.006737522	0	-0.00390473	-0.008448375	-0.01312929	-0.01060705	0.01438874	0.02958796	0.005708864	-0.009378	-0.007220248	0.01148495	0.004585061
10/22/1993	0.000787601		0.0180456	0	0.001525553	0.02865526	0.04324998	0.006018072	0.03396216	-0.005352377	0.004008021	-0.00652318	0.01410313	0.01765494	-0.0134508	-0.00404041	0	-0.003228934	0.007947062	-0.005242476	0.02283949	0	0	-0.009099244	-0.01008412	0.009309054	0	0	0.04515715	-0.009237941	0.008394593	-0.01912627	0.01520116	0.002038737	0.03671298	-0.02385434	-0.07007571	0.004799461	-0.01054723	-0.01370331	-0.03278982	-0.003228413	0.008598505	-0.01714328	-0.01425497	0.008384956	-0.03543529	0.008813506	-0.02357673	-0.01210802	0.004447746	0	-0.01007058	-0.01335579	0.0163343	0.02620237	-0.01684617	-0.01517096	-0.002886005	0.02262045	0.001159869	-0.01655667	0.02259983	0.004823936	-0.009242867	-0.01208474	-0.005333346	-0.03665041	-0.02027499	-0.006688988	0.02535347	-0.02048929	-0.006600684	-0.01418463	-0.02057215	0.01962986	0.002366865	0.002853069	-0.01567123	-0.005708864	0.009378	0.00361664	-0.03993875	-0.004585061
10/25/1993	-0.001649974		0.0250197	-0.008196767	0.003044142	-0.01709443	0.01574836	-0.01207258	-0.01415953	0	-0.009040745	-0.006566012	-0.01042762	0	0.00415801	-0.01085492	-0.01101602	-0.02289927	-0.002642009	0	0.01600034	0.02357011	0.003050333	0.003649639	-0.00451468	0.02603031	-0.0114287	-0.005842276	-0.00119403	0.009237941	0	-0.009702086	-0.002157498	-0.0102355	0.01725243	0.02747426	0.02566986	0.01291217	0.01316675	0.01693852	0	0.008853177	0.004271685	0.005747142	-0.0252858	0.003968259	-0.0053867	0.02344736	-0.01704302	-0.01562532	0	0	-0.01017303	-0.003367007	-0.02737397	0.01071822	0.01972222	0.022671	0.002886005	0.0171678	0.007698267	0.02798537	-0.00982464	0.002883231	0	0.009077218	-0.01075279	0.00451468	0.006006024	0.003350087	0.01518318	0.002120892	-0.01333353	0.01418463	0.002882677	-0.006500565	-0.0059277	0	0	-0.003824096	0.005584873	0	-0.0085252	0.004585061
10/26/1993	-0.002427197		-0.01611757	-0.00826451	0	-0.01156082	-0.04255961	-0.01941809	-0.0252721	-0.01623119	-0.01525195	0.04066388	0	0	0.01850001	-0.04178881	0.004298441	-0.02005415	-0.02409755	0.02722138	-0.02898754	0.01568336	-0.003050333	-0.009149195	-0.009090972	0.02061929	-0.01739174	-0.02271703	0.01423512	-0.009237941	-0.005238357	0.004862809	-0.01304366	-0.007227703	0.03038285	-0.05096054	-0.03219162	0.002023609	0	0.01856053	0	0.003200003	0.006796968	0.01139613	0	-0.0163709	0	-0.01923136	-0.04868906	0.007843177	0.01468455	0.002612104	0	0.006722714	0.01378065	-0.01720473	-0.01126366	-0.01379332	0.01572584	-0.001419447	0.01295256	0.003241494	0	-0.007707167	-0.03636764	0.02967577	0.005390849	0.02776414	-0.01204834	-0.02368977	-0.04482543	0.007387896	-0.008086297	-0.01895791	0	0.02150621	0.003560835	0.04184711	-0.01792877	0.00953296	-0.009325526	-0.00361664	0.036979	0.03329142
10/27/1993	0.003627287		-0.01488123	0.06427915	0.01208474	0.05651221	0.04255961	0.02547259	0.03414528	-0.01557521	0.03918131	0.003157565	-0.007364578	0.0179627	0.03698572	0	0.002447982	0.01673959	-0.01227009	0.02150621	0.02580788	-0.03161661	-0.006128722	-0.02796081	0	-0.002724797	-0.007827829	-0.01712888	-0.01065729	0	0.01356307	0.009655247	-0.01100121	0.002070394	0.02168901	0.01603052	-0.03439052	0.007385062	0.005218538	-0.01083849	0.06453852	-0.003200003	0.00675108	0	0.003833871	-0.00403389	0.0053867	0.07299779	0.03032119	0	0.01015237	0	0.03811896	0.01000008	0.03276039	-0.01530084	0	0	0	-0.02662986	-0.01410353	0.02081741	0.01539569	-0.003875974	0.03636764	-0.004885208	0.01069529	0	0.002421309	0	0.01845333	0.02029734	0.0488546	0.009523882	0.002874391	0.0189679	-0.008328424	0.00816331	-0.0101011	0	0.003740653	0.01081092	0.01148495	0.02361282
10/28/1993	0.000904915		-0.01358511	-0.02362315	-0.01056614	-0.05071509	-0.01574836	-0.006054509	-0.008873173	0.00460618	0.0233701	0.02059355	0.003689069	0.004287909	-0.003933142	-0.03473576	0.004269601	0.009910884	-0.01381237	0.004993768	0.0375044	0.008417558	0.01120745	0	-0.005724114	0.0229275	0.01945587	0.01712888	0.01418463	0	0.02051354	0	0.006615239	0.01437396	0.02660721	0.007455766	0.01456608	0.01921225	0.001949952	0.01083849	-0.0317487	0.008775485	0.006705809	0.0154606	0.01078349	0.008051573	0.006883392	0.02378233	0.05021135	0	0.04099514	0.003472226	-0.003944778	-0.004987542	0.04404857	0.02823206	-0.00290867	0.01005034	-0.0346355	0.005818198	0.02126932	-0.02081741	0.01925782	0.02492938	-0.02678408	-0.005893927	-0.01608614	0	0.003621006	0	0.0263721	0.01330624	0.03170843	0.0180044	0	0.01861481	-0.00599163	-0.005434796	0.0101011	-0.01529667	0.02761759	0	0	0
10/29/1993	0.003227681		0.006060625	-0.008000043	0.04451774	0	0.02094317	0	0.01591546	0.01005953	0	-0.005574496	-0.007391797	0.00852105	0.02144332	0.02329072	0	-0.003292726	0.005547864	-0.01127125	-0.003072199	0	-0.01018339	0	0.02941389	0	0.005763705	-0.01104984	0.001173021	0.009237941	-0.002032521	0	-0.01773882	0.005083895	-0.003960401	0.01566131	-0.04202776	0.004582659	0	0.01322854	0.0317487	0.0181036	-0.01091989	-0.004192878	0	0.01670019	0.005321183	-0.01390349	-0.01978304	-0.00447428	-0.01535271	-0.009577783	0.04255961	0.001665279	-0.02827952	0.02118723	0	0.00995033	0.007315322	0.005063302	-0.004897354	-0.006493529	-0.01648389	-0.03272669	0.03602695	0.005893927	-0.002706362	0	0.00839837	-0.0184337	0.00273598	0.01112246	0.01977815	0	0.00914292	-0.006166515	0.01432005	-0.02203946	0.002008033	0.02097312	-0.001817632	-0.01081092	-0.01479074	0.008605905
11/1/1993	0.002506252		0.001509434	0.02381065	0.002898553	-0.005797118	0.07964406	0.03089434	-0.001755927	-0.004559971	-0.02830838	0.03778634	0.01472936	0.004233451	-0.008716762	-0.01595393	0	0.006574646	0.01237129	0.006277485	0.03030535	0.0313557	0.01018339	-0.005687219	0.002227172	0.006644543	-0.01156082	0.01104984	0.008172842	0	-0.01848102	-0.009655247	-0.02033968	0.00505818	0.01686381	0.02438044	0.02066664	0.01812347	-0.001949952	0.002500001	0	0.01471184	0.001687764	-0.005617992	-0.003792672	-0.004346974	-0.005321183	-0.01803475	0.01978304	-0.003368897	0.01118893	0.006105558	0.003780723	0.004979263	0.01295355	0.01042762	0.008411942	0.01474228	0.008708328	0.0136154	0.01759357	0.02095161	0.01238832	0.00779731	-0.009242867	0.03748637	0	0.008724156	0.01541228	0.02978456	0.02162246	0.002009041	-0.006138755	0.009266476	-0.006276768	-0.006204777	0.01060705	-0.02538923	-0.002008033	0.01498155	0.005443013	0.01081092	0.006600684	0.01614995
11/2/1993	0.001046006		0.00451468	0.03846628	-0.03685015	0	0.01425202	-0.006893183	0.01569343	0.013618	0.009852296	0.008931289	0.006765574	-0.0127545	0.008716762	0	-0.0134806	-0.00328192	-0.00960886	0.01490711	0	0	0.001012658	0.009460809	0	0.00462505	-0.0255166	0.02271703	0.001162115	0	-0.02518496	-0.00974938	-0.0372136	0.00201613	0.02911494	-0.01166456	-0.01373019	-0.003212338	-0.01706078	0.01055583	0.08961216	-0.01471184	0.01340054	-0.02567901	-0.01789185	0.007889587	-0.01227009	0.002120892	0.01939925	-0.02505826	0.01791916	-0.02197891	0.001885015	-0.003316753	0.01532597	-0.01252626	0.005760385	0.009708814	0.01292193	0.009210125	0	0.01267846	-0.008241805	-0.00779731	0.02678102	0.06306338	-0.00816331	0.01615544	0	-0.01822374	-0.006706933	-0.004526032	0.01830435	0	-0.01151423	-0.006243517	0.01165514	0.008534902	0.004012041	-0.06132189	0.0143715	0.01423512	-0.006600684	0.03398587
11/3/1993	-0.007083241		-0.01665443	-0.03455238	-0.03982149	-0.05989814	-0.0990909	-0.03111139	-0.005203828	-0.013618	-0.004914015	-0.02581951	-0.003116886	-0.03103911	-0.01751018	-0.0402739	-0.0256184	0.00328192	-0.02514099	0	0	0.03040234	-0.003041057	0	0.01545285	-0.02469261	-0.05517232	0.02792671	-0.01403532	-0.009237941	-0.0160689	-0.04435634	-0.06611955	0	0.002703435	0	0	0.00449439	-0.003978785	-0.008062059	-0.02898754	-0.01493152	-0.006677821	-0.04583212	-0.04550736	-0.007889587	-0.03693937	0.003926904	0.01146144	-0.03760725	-0.008230499	-0.03897186	-0.02093321	-0.008340332	0.005056901	0.01666705	-0.0223619	0.002412546	-0.008596041	-0.03152123	-0.007448824	-0.02229392	0	0.002931121	0	-0.002660755	-0.03051554	-0.01182174	0	-0.02797385	-0.01491553	-0.0219117	-0.03820551	-0.01783684	-0.01458177	-0.03397354	0.01152086	-0.04046795	0.02080313	-0.03417418	-0.0143715	0.01403532	0.003305788	0.02574559
11/4/1993	-0.008906384		0.009118604	0.01934296	-0.01099775	0	-0.03713955	-0.03844629	-0.04445176	-0.02218206	-0.004938282	-0.02400854	-0.01837804	-0.01781218	-0.003933142	0	-0.0140219	-0.00987825	-0.008522779	-0.02118459	-0.05838832	-0.007117468	-0.003050333	0.00937214	-0.004390786	-0.00474095	0.004192878	-0.02792671	-0.01543057	-0.01637463	0.003234504	-0.02069549	-0.09278173	-0.005047966	-0.01907935	0.01166456	-0.02803922	0	0.006622541	0.01299121	-0.02985296	0.003162058	0.004178861	-0.009118604	-0.03083492	0	0.006384698	-0.01610732	0	-0.01326119	-0.03219312	-0.007421184	-0.02334736	-0.02716636	-0.01781218	-0.05740152	-0.01419722	-0.02069459	-0.01012301	0.008695707	-0.01241317	-0.02610262	-0.004146516	-0.01672444	0.008310297	-0.01521282	-0.03147613	0.007539077	-0.009456335	-0.04225131	-0.04327263	-0.0181965	-0.02544667	-0.009434032	-0.01241518	0.00645858	-0.02317601	-0.05455898	0.004889985	0.006116227	-0.01274676	0.003478264	0.008216973	0
11/5/1993	0.003273829		0.00753583	-0.01156082	0.006299233	0.02439145	0.02666825	0.01888828	0	-0.007504726	0.01960847	0.01176849	0	0.008945747	-0.004938282	0.01210302	-0.002570696	0.003303604	0.01697353	0.006277485	-0.05529864	-0.00796817	-0.001018849	0.01481509	0.002197803	-0.002038737	0.008333382	0	0.003582093	0	0.02130006	-0.005992527	0.06193096	-0.002026343	-0.01664855	-0.008060948	0.02803922	-0.01679626	-0.006622541	0.007958414	0.0588405	-0.0207344	0.02145297	0.01515181	0.01929764	-0.00915065	0.0243627	0	-0.01146144	-0.00486619	-0.00570615	0.01018999	-0.009891277	0.003436429	-0.009026496	0.05118388	-0.01168553	0	0.008683123	-0.008695707	-0.01794969	0.01964057	-0.01816961	0.02836376	-0.008310297	0.002701487	0.02865526	-0.01187278	0.00592068	0.02676559	0.02256795	0.02487175	0.06967992	-0.004750603	0	-0.01295914	-0.01416789	0.01851905	0.003894844	-0.006116227	0.003658541	-0.01751358	0.02744321	-0.01440025
11/8/1993	0.00182897		0.001500375	-0.03550669	0.03243528	0.04130381	0.06618191	-0.01255247	0	0.01495355	0.01827853	-0.003083567	-0.003184716	-0.008945747	0.004938282	-0.007547206	-0.00451468	-0.01328041	0.01115772	-0.011328	0.006666691	-0.008032172	-0.002040817	0.02361599	-0.004400447	-0.002724797	0.03666398	0.03360854	0.01537582	0	-0.01059332	0.01046347	0	0.002026343	0.02568847	-0.02273859	0.02052524	0.00195249	-0.003994679	-0.006729912	0.05556985	-0.005656581	-0.002451983	-0.006033201	0.004087199	-0.004004811	0.00619197	0.01399475	-0.01646526	-0.00857323	0.009964495	0.00643089	0.06354399	-0.003436429	0.01839624	0.01034135	0.01465995	0.01828204	-0.002886005	-0.003645647	0.004997127	0.02402037	0.02507095	0.004810014	0.04221185	0.008060948	-0.01136376	0.02360625	0.01173722	-0.009650256	0	0.01775345	-0.008449054	0	0	0.01295914	0.003560835	0.03898545	0.008708328	0.006116227	0.01089599	0.03813287	0.0344322	0
11/9/1993	0.002052657		0.002994014	-0.02028467	-0.01223257	0.01149438	0.01467019	-0.006335818	0.03922071	0.01473323	-0.01827853	-0.002473718	0.003184716	-0.009674374	-0.00990107	0.04009446	0	-0.02435844	-0.005563297	0.02129072	0.04546237	0.02311781	-0.00614756	0.003584233	0.002202644	0	0.00796817	0.005649733	-0.01537582	0	0.01059332	0	0.01811175	0	-0.00273075	-0.01576296	-0.01363657	0.0058347	-0.01073116	-0.02046583	-0.05556985	-0.003246756	-0.001638002	0.006033201	0	0.007993648	0	0.00632437	-0.04698515	-0.009888832	-0.009964495	-0.00643089	-0.02264248	0.008569033	0	0	-0.02283067	-0.003629768	-0.008708328	0.003645647	0.007639457	0.01414006	0	-0.002883231	0	-0.02255396	0.01699758	-0.01173347	0	0.002421309	0.02070467	0.0233551	-0.006079046	-0.02328487	-0.00896331	0	-0.01432005	-0.01183446	0.01813892	0	0.005403796	-0.003407158	0.02581768	0.01121807
11/10/1993	0.003740987		0.0207108	0.02028467	0	0.02817088	0.08822423	0.03844629	0.01043488	0.01631949	-0.02457126	0.02928824	0.003702728	-0.01370331	0.01383421	-0.01910418	0	-0.01032711	0.005563297	-0.004968954	0.03738753	0.007849334	0.00614756	-0.003584233	0.00767127	-0.002048481	-0.001986098	0.02136635	0.009489988	0.00938974	0	0.01622454	-0.02334736	0.005047966	0.01006674	-0.004683849	0.05454886	0.02426684	-0.01084756	-0.00313775	0.05556985	-0.003257332	-0.004106782	0.01492565	-0.008191172	-0.003988837	-0.02421048	0.005687787	0.009169703	0	0.01420478	-0.01018999	0.0076046	0	0.05002076	0.004106782	0.01747032	0.03337616	0	0.01229672	0.002660081	0.0322361	0.009582551	0.006714654	0	0.01449301	0.03857227	-0.007539077	0.01505529	0.003621006	0.04278728	0.0213808	0.01212136	0.008896136	-0.01207744	-0.00645858	0.01668692	0.01769958	0.01967277	-0.006116227	0.01249644	0.01355953	0.01340303	0.007145723
11/11/1993	0.001384847		-0.007347572	0.01988137	-0.0344322	0.04348511	-0.02702867	0.01918282	-0.001731602	-0.01631949	-0.008995563	0.005397314	0	0.004588668	0.004894772	-0.01344307	-0.002588998	0.003454235	-0.008356595	-0.01127125	-0.1063804	0	-0.01440354	0.003584233	0.01085787	-0.002052686	0	-0.005529968	-0.004733737	-0.00938974	-0.005282632	-0.02069549	-0.01854358	-0.005047966	0.003782766	-0.02375409	-0.01308634	0.005662173	-0.01511018	-0.0107426	0.07796154	-0.01810749	0	-0.02095885	0.003421146	-0.004004811	0	0.01186958	-0.009169703	-0.01250016	-0.01277519	0	0	-0.006849342	-0.007284532	0.08067303	-0.02326038	0.007009374	-0.0191323	0.01356679	0.00981881	-0.006060625	-0.004095569	-0.006714654	0.03278982	0.04225981	0.005390849	-0.004333701	-0.009237941	-0.01334162	-0.02787174	-0.0213808	-0.006042314	0.004819286	-0.01222509	-0.01304366	0.01408474	0.00583092	-0.004649009	0	0.001772526	0.006711435	-0.01791093	0.003947893
11/12/1993	0.000189514		0.004415018	0.01174182	-0.001593626	-0.03794493	0.009090972	-0.01207258	0.01205872	-0.002745997	0	0.005963047	0.007364578	0.0232719	-0.0137662	0.008982096	0.002588998	0.02047853	0.01112668	0.006277485	-0.09259279	0.0147461	-0.001036807	0	0.01394124	0.02702867	-0.01603241	-0.01115253	-0.01313452	0.02561258	0	0.02507506	-0.01889395	0.01007058	-0.007308193	0.02375409	0	-0.002512564	0.006896579	0.01888036	0.02469261	-0.006666691	0.02679819	0.01203022	0.004089985	0.02065204	-0.006344193	-0.009782203	-0.003075348	0.008766493	0.01559209	0.003717476	0.01503788	0	0.007284532	0.02612089	0.003051574	0.01731145	0.002967361	0.005657724	0.003750942	-0.01223257	0.009530365	-0.01845608	0.06252036	-0.007788875	-0.01626052	0.01615544	0.005783706	0.007299302	0.004029555	0.004410691	0.01920827	0.03232445	0.01525815	-0.02660911	0.01733146	0.008683123	-0.0131334	0	-0.0035482	-0.01346822	-0.003016594	0
11/15/1993	-0.003845444		-0.004415018	0.007751977	0.003184716	-0.01671348	-0.02288429	0.01207258	0.006825965	-0.002753558	-0.03994387	0.008288976	-0.00367551	-0.0232719	0.008871423	0.01918878	-0.002588998	0.01741504	-0.005547864	0.004993768	-0.003738322	0.006909816	0.009292788	-0.003584233	0	-0.01139804	-0.008113635	-0.01033358	0.00718566	0	-0.00851069	-0.01467378	0.01084021	-0.005022612	0.004878058	-0.05302447	0.01308634	0.001257071	-0.001375516	0.01546582	-0.05001042	-0.003350087	-0.00643089	-0.00599702	-0.02409755	0.008220833	0.006344193	0.002083024	-0.01135789	0.00373367	0.002808991	-0.0102565	0.00558141	0.003430535	0.007231852	-0.00925076	-0.0268659	0.03153414	0.01178217	-0.001411433	-0.002248877	-0.006172859	-0.01227009	0.00781254	-0.03829993	-0.01223791	-0.04470018	-0.01182174	0.005750447	-0.01711533	0.002677378	0.008278596	0	0.03131222	0.01562532	0.02660911	0.0102565	-0.01159433	0.0131334	0	-0.008925974	0.003384098	-0.01063032	-0.007911434
11/16/1993	-0.000427505		0	0.06115442	0.01420703	-0.03428907	-0.00464038	-0.01918282	0	-0.001839927	-0.02647058	0.005878912	-0.003689069	0.01428596	0.02615161	0.00873368	0.01159807	0.01646399	0.01791916	0.004968954	-0.08599045	0.03606702	-0.003088011	-0.009017194	0.008483614	0.01339605	-0.008180005	0	-0.01200495	0	-0.01941809	0.03486192	0	0.02584637	-0.01251377	0.003952574	0	0.001255493	-0.006906105	0.005509656	0.02531781	0	0.01282069	0.03690456	0.02817088	-0.0669065	0.01801851	0	-0.04134134	0.02332825	0	0.02681622	0.02020271	0.02368977	0.02412615	0.01109069	0.00592918	-0.04304175	-0.01623652	0	0.008593365	0	-0.009648593	0.00678626	0	0.03372563	0.008534902	0.02350536	0.01479822	0.00981603	0.0145988	0.01921289	-0.007159935	-0.02204574	0.01773096	0.006543099	-0.002270149	0	0.008352717	0.02224561	0.01070165	0.03974033	0.003048783	0.007911434
11/17/1993	-0.005282771		-0.007401958	-0.01463441	-0.01739174	-0.05989814	-0.03791923	-0.03211047	-0.01888468	0	0.04612977	-0.01714497	0	0	0.02175027	-0.03240342	-0.01159807	0.07969094	-0.001367054	-0.02129072	-0.008196767	-0.001477105	-0.008281621	-0.005449605	-0.01811451	-0.01137516	-0.006179216	-0.01139613	-0.008490045	-0.01622284	-0.01980263	-0.004291852	-0.01630471	-0.002948405	0.005187725	0.04907189	-0.01308634	-0.02670216	0.03272276	-0.01043274	-0.02531781	-0.01862882	-0.02908121	0.002894358	-0.01158446	-0.04388351	-0.00623055	-0.02406855	0.05269923	-0.02332825	-0.002808991	-0.0100872	0	0.001670844	0.01896709	-0.005529968	-0.01821086	0.01721213	0.001486989	-0.007087202	0.01109889	-0.04917724	-0.01254372	0.009615459	0.03038994	-0.0162884	-0.02873761	0	-0.009080653	-0.01228517	-0.0145988	0	0	0	0.005841138	0.006500565	-0.03350978	-0.00291971	0.002768807	0	-0.003554506	0	-0.01071166	-0.003947893
11/18/1993	-0.004592964		-0.004467617	0	-0.01607752	-0.1108626	-0.04445176	-0.04082199	-0.01924819	-0.00554018	0.02928023	-0.01139443	-0.003702728	-0.00906742	-0.02558169	-0.007513183	0.002588998	-0.04062097	-0.002739728	0.005050516	0.02839947	0.007363804	-0.01150039	0.009066245	0.002148229	0.002688174	-0.02510592	0	-0.02466216	0.02537622	-0.02020271	-0.005751274	0.01089929	-0.02088589	-0.01536803	0.004683849	-0.02107676	0.0051414	-0.0438727	0.02075777	-0.02597549	0.003412973	0.006535971	-0.002894358	-0.01241395	0.004345943	-0.01813215	-0.01225506	0.0183118	0	0.00979714	-0.01018999	0.01085002	0.0083126	0.015976	-0.01489785	0.02719342	-0.01144177	-0.01045566	-0.003562526	-0.004794403	0.003246756	-0.01840109	-0.001915709	-0.007357483	0.0162884	-0.01764752	-0.008483614	0.01471447	-0.00993797	-0.01075279	-0.01244631	0.007159935	0.004601235	-0.008774552	-0.01962986	0.01631738	-0.02068021	0.003679857	-0.01612938	-0.005355562	-0.01636698	0.003072199	0.02113582
11/19/1993	-0.00160348		0.02651113	-0.0123611	0.004850454	0.05370418	-0.01015237	0.01415375	-0.007092228	-0.00464038	-0.01908647	0.008408458	-0.003184716	-0.009807205	-0.004810014	0	-0.00778719	-0.01582812	0.002739728	-0.005050516	-0.04082199	-0.02827569	0	0	-0.01295914	0.01068101	0.006335818	-0.01056179	-0.005006268	0	0.009029407	-0.004335267	-0.01089929	-0.00706004	-0.01028501	-0.008446789	-0.02038576	0.01400405	0.009762979	0.002414002	-0.02666825	-0.009413848	-0.01559326	0	-0.01608989	0.01335363	-0.01281042	0.00399939	-0.006066753	-0.00873368	-0.01261404	-0.0102949	0.008952611	0.00824407	-0.006815627	-0.02661754	-0.00898256	0.008022966	-0.01056614	-0.01220841	0.02302313	0	0.002853069	-0.00769975	-0.03890076	-0.0162884	-0.01494796	-0.007482665	0	-0.013828	-0.01772371	-0.002411383	-0.01316596	-0.004601235	0.01458177	0.006586193	-0.01867032	0	0.01095901	0.01011131	0.01127274	0.01960847	-0.01857639	-0.003103183
11/22/1993	-0.007830801		0.02014457	-0.01503788	0.001611604	-0.01315808	-0.0631789	-0.01415375	-0.0325526	-0.00746969	-0.02985296	0	-0.007470686	-0.00924099	0.004810014	-0.03374553	0.00972455	0.006361345	-0.0165521	-0.02046107	0	-0.01444343	0.009419222	0.008984786	-0.004357305	-0.005994024	-0.02343025	0	-0.02284363	-0.009153382	0.02002292	0	-0.0419642	0.003031837	-0.01293606	-0.01232827	0	-0.01657144	-0.00277971	0	-0.05556985	-0.02260966	-0.006639029	0	0.01191742	-0.04507435	0.02467296	0.02036235	-0.03614229	0	-0.03443669	-0.006606914	0.008873173	0	-0.02812746	0	-0.02106665	-0.03484673	-0.009146405	-0.003619258	-0.006160556	-0.03462836	-0.02014457	-0.00678626	-0.00835212	0.002589557	0.008995563	-0.04498839	0.005602256	-0.02046107	-0.006901339	0.039295	-0.006042314	0.03548881	-0.01164836	0.01304366	-0.03475485	-0.02111692	0.02511343	-0.004032264	0.001179245	0.01286191	-0.02371653	-0.01093761
11/23/1993	0.005083083		0.005681833	0.01503788	0.01755831	0.06412453	0.08836915	0.01415375	0.01640875	-0.009416265	-0.0105043	-0.01445808	-0.007526917	-0.004652717	0.008600149	0.01701511	0.02359051	0.006321134	0.01106512	0.02046107	0.05669534	-0.007686433	-0.003129893	0.03169279	0.008695707	-0.02708358	0.03598272	-0.005808342	0.001282874	0.02721256	0.02823206	0.01008654	-0.0172915	-0.00505818	-0.01052791	-0.01248216	0.03374898	-0.02012402	0.001390821	-0.007866909	0.0822381	0.01916435	0.004983399	0.008658063	0.01246554	0.0540201	0.02407883	0	0.003149609	0.01369032	0	0.01410461	0.02097979	0.001640689	0	0	0.01513747	0.005892769	0.01670502	0.005784543	-0.01317253	0	0.007241161	-0.01865543	-0.00777206	0.02132277	0.02359992	-0.007887365	0.007790802	0.02425135	0.02462505	-0.006053569	0	-0.02250658	0.002924834	-0.01304366	-0.01227009	0.003044142	-0.03149158	0	-0.003541916	0	0.01271877	-0.01823277
11/24/1993	0.003682839		-0.01426558	0	0	0	0.03902934	0.02666825	0.01079147	0	-0.005293819	0.01445808	-0.007584002	0.009283886	0.003798675	0.01673043	-0.004420595	-0.01268248	0.002747254	-0.0101782	0.05737711	0.01455407	-0.00313972	0.003460211	-0.008695707	0.03108358	-0.01888828	0.005808342	0.02281468	0	0.03575565	0.004291852	0.005797118	-0.01430055	0.01842195	-0.01263993	-0.02011241	0.02140854	0	-0.007929288	0.02597549	0.003445309	-0.004983399	0	0	0.004231915	-0.01157867	0	0.01146443	0	0.0216615	0.002797205	-0.01043488	-0.006578971	0.01896709	0	0.00592918	0.01284314	0.003007521	0.01218216	0.01208142	0.0313816	-0.02040887	-0.01699191	0.07029242	0.03645806	0.02020271	0.00338792	-0.007790802	0.002518893	0.006734032	-0.002806363	0.006042314	0.02620891	-0.001753874	-0.006586193	0	0.03288787	-0.01752004	0.01005034	0.003541916	-0.01610341	0.003154577	0.003992021
11/26/1993	0.000973387		0	-0.01125715	0.00944889	0.00619197	0.03294416	0.006295928	0.01244461	0.004719216	-0.0367609	-0.008408458	0	0	0	0.007513183	0	0.006361345	0.004106782	0.005102052	0.02930613	0.007575794	0.005227403	0.008598505	-0.002185793	0.006631324	0.006335818	-0.01165062	0	0	0.01334037	0.00498399	0.05892307	0.005130848	0	-0.0419642	0	0.006397974	-0.04913769	-0.002452484	-0.02597549	-0.003445309	0.004983399	0.0114287	0.01163202	0.008410479	-0.00623055	-0.006035021	-0.02412283	0	0.004276557	0.003717476	-0.003502631	0.006578971	0.002297971	0	0	0.01496862	-0.006024115	0	0.02515404	0.006483005	0.01316771	0.007031671	0	0.01132698	0.002853069	-0.00338792	-0.01463166	0.0100126	-0.006734032	0.008395572	0.006006024	0.0219307	0.005834322	0.01312929	-0.00619197	-0.00294551	-0.001862198	0.01587335	0.002354327	-0.003252035	0.02334736	0.003182182
11/29/1993	-0.001920066		-0.01739174	-0.02677024	0	-0.00619197	-0.00464038	-0.01263175	-0.007092228	-0.004719216	-0.04390125	0.0202992	0.01831948	-0.009283886	0.02156671	0.02074148	0.004420595	0.00946678	0.0176037	-0.01538492	0.02142939	0.006769488	-0.002087683	0.0085252	0.004366819	0.0046159	0.00210305	-0.01674091	0.00375235	0.0155386	0.01014207	0.004959273	0	0.004085808	-0.01300188	-0.009226103	-0.006795043	0.01015237	0.001458789	-0.002458514	0	0.01285916	0.00165563	0.005665738	-0.007511131	0.01331134	0	0	-0.04117591	0.004932192	0.008498635	0.006472515	0.0191144	-0.006578971	0.00913944	0.05071509	0.01513075	-0.01496862	0.01499278	-0.007147993	0.02384405	-0.02122529	0.007241161	-0.007031671	-0.02329964	-0.02443118	-0.005714301	0.01236666	0.003395589	0.01972937	0.01741504	-0.006056389	0.007159935	0.008639363	0	-0.006543099	-0.03026713	-0.002954212	0.001862198	0.02142244	-0.005896243	0	0.04364876	0
